 molds|141r|Molding a crayfish|p141r_1
 mold|141r|Molding a crayfish|p141r_1
 slab of yellow potter’s earth|141v||p141r_1
 clay slab|141v||p141r_1
 iron wire point|141v||p141r_1
 little hot iron|141v||p141r_1
 iron wire point|141v||p141r_1
 mold|141v||p141r_1
 mold|141v||p141r_1
 mold|142r||p141r_1
 point of a knife|142r||p141r_1
 burin|142r||p141r_1
 clean thing|142r||p141r_1
 little brushes|142r||p141r_1
 wax|142r||p141r_1
 iron wire point|142r||p141r_1
 mold|142r||p141r_1
 mold|142r||p141r_1
 clamps|142r||p141r_1
 mold|142r||p141r_1
 mold|142r||p141r_1
 luted|142r||p141r_1
 mold|142r||p141r_1
 mold|142r||p141r_1
 penknives|142r||p141r_1
 files|142r||p141r_1
 little chaples|142r||p141r_1
 burins|142r||p141r_1
 clay slab|142v|Molding grasshoppers and things too thin|p142v_1
 molds|142v|Molding grasshoppers and things too thin|p142v_1
 forge|142v|Molding grasshoppers and things too thin|p142v_1
 molds|142v|Molding grasshoppers and things too thin|p142v_1
 mold|142v|Molding grasshoppers and things too thin|p142v_1
 Molds|142v|Molds|p142v_2
 mold|142v|Molds|p142v_2
 molds|142v|Molds|p142v_2
 mold|142v|Molds|p142v_2
 Lute|142v|Lute for luting your molds|p142v_3
 molds|142v|Lute for luting your molds|p142v_3
 trusseaulx|142v|Lute for luting your molds|p142v_3
 molds|142v|Lute for luting your molds|p142v_3
 mold|142v|Lute for luting your molds|p142v_3
 lute|142v|Lute for luting your molds|p142v_3
 penknife|143r|Molding turtles|p143r_1
 mold|143r|Molding turtles|p143r_1
 sieve|143r|Molders from Foix|p143r_2
 porphyry|143r|Molders from Foix|p143r_2
 mold|143r|Toad|p143r_3
 mold|143v||p143r_3
 molds|143v||p143r_3
 frames|143v|Carcanets made à jour|p143v_1
 mold|144r|Turtles|p144r_1
 cloth|144r|Turtles|p144r_1
 clay slab|144r|Turtles|p144r_1
 strong point|144r|Turtles|p144r_1
 fresh clay|144r|Turtles|p144r_1
 little pincers|144r|Turtles|p144r_1
 pincers|144r|Turtles|p144r_1
 iron points|144r|Turtles|p144r_1
 clay slab|144r|Turtles|p144r_1
 brushes|144v||p144r_1
 circle of clay|144v||p144r_1
 slab|144v||p144r_1
 band of clay|144v||p144r_1
 mold|144v||p144r_1
 finger|144v||p144r_1
 half mold|144v||p144r_1
 clay slab|144v||p144r_1
 half mold|144v||p144r_1
 half mold|144v||p144r_1
 brushes|144v||p144r_1
 mold|144v||p144r_1
 molds|144v||p144r_1
 slab|144v||p144r_1
 iron wire points|144v||p144r_1
 circle|144v||p144r_1
 mold|144v||p144r_1
 half mold|144v||p144r_1
 molds|144v||p144r_1
 clamps|144v||p144r_1
 mold|144v||p144r_1
 molds|144v||p144r_1
 frames|145r|Casting in three frames|p145r_1
 frames|145r|Casting in three frames|p145r_1
 bronze mortars|145r|Casting in three frames|p145r_1
 mortar|145r|Casting in three frames|p145r_1
 frames|145r|Casting in three frames|p145r_1
 mortar|145r|Casting in three frames|p145r_1
 Cuttlefish bone|145r|Cuttlefish bone|p145r_2
 bone|145r|Cuttlefish bone|p145r_2
 little piece of twisted paper|145r|Cuttlefish bone|p145r_2
 bone|145r|Cuttlefish bone|p145r_2
 ear|145r|Cuttlefish bone|p145r_2
 lute|145r|Cuttlefish bone|p145r_2
 mold|145r|Cuttlefish bone|p145r_2
 bone|145r|Cuttlefish bone|p145r_2
 smooth wood|145r|Cuttlefish bone|p145r_2
 bone|145r|Cuttlefish bone|p145r_2
 bone|145r|Cuttlefish bone|p145r_2
 fingers|145v||p145r_2
 large square filee|145v||p145r_2
 knee|145v||p145r_2
 foot|145v||p145r_2
 bone|145v||p145r_2
 bone|145v||p145r_2
 bone|145v||p145r_2
 bones|145v||p145r_2
 small points of wood|145v||p145r_2
 clay slabs|145v|Molding plants and flowers|p145v_1
 circle|145v|Molding plants and flowers|p145v_1
 contour|145v|Molding plants and flowers|p145v_1
 flat molds|145v|Molding plants and flowers|p145v_1
 long glass|145v|Molding plants and flowers|p145v_1
 thread|145v|Flowers|p145v_2
 mold|145v|Flowers|p145v_2
 clay slab|145v|Flowers|p145v_2
 mold|145v|Flowers|p145v_2
 table|145v|Flowers|p145v_2
 hammer|145v|Flowers|p145v_2
 table|145v|Flowers|p145v_2
 luted|145v|Flowers|p145v_2
 mold|145v|Flowers|p145v_2
 mold|145v|Flowers|p145v_2
 finger|145v|Flowers|p145v_2
 large pinceau|146r||p145v_1
 mold|146r||p145v_1
 circle|146r||p145v_1
 iron wire|146r||p145v_1
 clay closure|146r||p145v_1
 mold|146r||p145v_1
 needle|146r||p145v_1
 thin thread|146r||p145v_1
 small stick|146r||p145v_1
 bowl|146r||p145v_1
 mold|146r||p145v_1
 au en bowl|146r||p145v_1
 mold|146r||p145v_1
 mold|146r||p145v_1
 lute|146r||p145v_1
 pen-knife|146r||p145v_1
 mold|146r||p145v_1
 point of a knife|146r||p145v_1
 small bristle brushes of hog|146r||p145v_1
 iron wire|146r||p145v_1
 mold|146r||p145v_1
 iron wire|146r||p145v_1
 bellows|146r||p145v_1
 mold|146r||p145v_1
 little pincers|146r||p145v_1
 points of hot, thick iron wire|146v|Molding turtles|p146v_1
 clay circle|146v|Molding turtles|p146v_1
 mold|146v|Molding turtles|p146v_1
 entre deulx of clay|146v|Molding turtles|p146v_1
 entredeulx of clay|146v|Molding turtles|p146v_1
 mold|146v|Molding turtles|p146v_1
 point of hot iron|146v|Molding turtles|p146v_1
 mold|146v|Molding turtles|p146v_1
 hot iron|147r||p146v_1
 mold|147r||p146v_1
 circle|147r||p146v_1
 clay contour|147r||p146v_1
 mold|147r||p146v_1
 knife|147r||p146v_1
 molds|147r||p146v_1
 mold|147r||p146v_1
 mold|147r||p146v_1
 points of rather strong iron|147r||p146v_1
 hot iron|147r||p146v_1
 mold|147v|+Cast of copper alloyed with ☾, which is like very base solder / ardc_147v_01 and old K and some Rc_147v_01 out of xii|p147v_1
 bullitoire|147v|+Cast of copper alloyed with ☾, which is like very base solder / ardc_147v_01 and old K and some Rc_147v_01 out of xii|p147v_1
 Lute|147v|Lute|p147v_2
 molds|147v|Lute|p147v_2
 Crucible|147v|Crucible|p147v_3
 bellows|147v|Crucible|p147v_3
 bellows|147v|Crucible|p147v_3
 crucible|147v|Crucible|p147v_3
 latten skillets, which are beaten & forged thinly|147v|Cast of latten|p147v_4
 mold|147v|Cast of latten|p147v_4
 scratch-brush|147v|Cast of latten|p147v_4
 scratch-brush|148r||p147v_4
 wire-brushed|148r|Beautiful color for latten|p148r_1
 handle of a hammer|148r|Whitening|p148r_2
 iron case|148r|Crocum ferri|p148r_4
 marble|148r|Crocum ferri|p148r_4
 mold|148v|Molding turtles|p148v_1
 clamp|148v|Molding turtles|p148v_1
 molds|148v|Molding turtles|p148v_1
 clamped|148v|Molding turtles|p148v_1
 clamps|148v|Molding turtles|p148v_1
 mold|148v|Molding turtles|p148v_1
 mold|148v|Molding turtles|p148v_1
 mold|148v|Molding turtles|p148v_1
 molds|148v|Molding turtles|p148v_1
 press|148v|Molding turtles|p148v_1
 molds|148v|Molding turtles|p148v_1
 mold|148v|Molding turtles|p148v_1
 burin|148v|Molding turtles|p148v_1
 small chisel|148v|Molding turtles|p148v_1
 chaple|148v|Molding turtles|p148v_1
 burin|148v|Molding turtles|p148v_1
 little gouge|148v|Molding turtles|p148v_1
 little round cutting-punch|148v|Molding turtles|p148v_1
 point of a small chisel|148v|Molding turtles|p148v_1
 small file|148v|Molding turtles|p148v_1
 molds|148v|Molding turtles|p148v_1
 bad linen|149r|Softening iron and rendering it very soft|p149r_1
 water mills|149r|Various arts from Germany|p149r_3
 trip hammers|149r|Various arts from Germany|p149r_3
 lathe|149v|Molding vases in several pieces|p149v_1
 mold|149v|Bat|p149v_4
 Molds|150r|Molds|p150r_3
 mold|150r|Molds|p150r_3
 molds|150r|Molds|p150r_3
 molds|150r|Molds|p150r_3
 molds|150r|Molds|p150r_3
 molds|150r|Molds|p150r_3
 iron wire point|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 table|150v|Molding hollow|p150v_1
 circle of soft clay|150v|Molding hollow|p150v_1
 molds|150v|Molding hollow|p150v_1
 clay circle|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 end of your finger|150v|Molding hollow|p150v_1
 small point|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 clay circle|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 lute|150v|Molding hollow|p150v_1
 molds|150v|Molding hollow|p150v_1
 point|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 points|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|150v|Molding hollow|p150v_1
 mold|151r||p150v_1
 clamps|151r||p150v_1
 lute|151r||p150v_1
 mold|151r||p150v_1
 common lute|151r||p150v_1
 pestled|151r||p150v_1
 lute|151r||p150v_1
 lute|151r||p150v_1
 mold|151r||p150v_1
 lute|151r||p150v_1
 mold|151r||p150v_1
 back of a knife|151r||p150v_1
 mold|151r||p150v_1
 mold|151r||p150v_1
 hot iron touching point|151r||p150v_1
 mold|151r||p150v_1
 mold|151r||p150v_1
 iron wires|151r||p150v_1
 mold|151r||p150v_1
 mold|151r||p150v_1
 mold|151r||p150v_1
 bellows|151r||p150v_1
 small chisel|151v||p150v_1
 mold|151v||p150v_1
 burin|151v||p150v_1
 chaple|151v||p150v_1
 very sharp pen-knife|151v||p150v_1
 small file|151v||p150v_1
 small chisel|151v||p150v_1
 file|151v||p150v_1
 small chisel|151v||p150v_1
 molds|151v||p150v_1
 mold|151v||p150v_1
 press|151v||p150v_1
 little small chisels|151v||p150v_1
 round cutting-punch|151v||p150v_1
 gouge|151v||p150v_1
 file|151v||p150v_1
 small chisels|151v||p150v_1
 small cutting-punches|151v||p150v_1
 small gouges|151v||p150v_1
 small serrated chisels|151v||p150v_1
 sparkling hot iron plates|151v|Wheat oil|p151v_1
 little candle|152r|Molding a rat|p152r_1
 very thin comb|152r|Molding a rat|p152r_1
 clay slab|152r|Molding a rat|p152r_1
 iron point|152r|Molding a rat|p152r_1
 mold|152r|Molding a rat|p152r_1
 mold|152r|Molding a rat|p152r_1
 oven|152r|Molding a rat|p152r_1
 mold|152r|Molding a rat|p152r_1
 mold|152r|Molding a rat|p152r_1
 mold|152v|Repairing cast things|p152v_1
 mold|152v|Repairing cast things|p152v_1
 leather cushionet|152v|Repairing cast things|p152v_1
 goldsmith’s table|152v|Repairing cast things|p152v_1
 files|152v|Repairing cast things|p152v_1
 rope|152v|Repairing cast things|p152v_1
 foot|152v|Repairing cast things|p152v_1
 bag|152v|Repairing cast things|p152v_1
 burin|152v|Repairing cast things|p152v_1
 file|152v|Repairing cast things|p152v_1
 chaple|152v|Repairing cast things|p152v_1
 burin|152v|Repairing cast things|p152v_1
 delicate plate of lead|152v|Repairing cast things|p152v_1
 latten wire|152v|Repairing cast things|p152v_1
 hot iron|152v|Repairing cast things|p152v_1
 forge|152v|Repairing cast things|p152v_1
 small chisels|152v|Repairing cast things|p152v_1
 cushionet|152v|Repairing cast things|p152v_1
 rope|152v|Repairing cast things|p152v_1
 glass or smooth slate|153r|Molding hollow for seals or other things|p153r_1
 pinceau|153r|Molding hollow for seals or other things|p153r_1
 candle|153r|Molding hollow for seals or other things|p153r_1
 mold|153r|Giving the thickness that you wish to a medal|p153r_2
 small stick of boxwood|153v||p153r_2
 rolling pin|153v||p153r_2
 mold|153v||p153r_2
 cotton|153v||p153r_2
 pinceau|153v||p153r_2
 mold|153v||p153r_2
 mold|153v||p153r_2
 clay contour|153v||p153r_2
 mold|153v||p153r_2
 rolling pins|153v||p153r_2
 sheets of lead & copper|153v||p153r_2
 carton|153v||p153r_2
 rolling pin|153v||p153r_2
 mold|153v||p153r_2
 mold|153v|Testing the goodness and strength of a sand to be reheated|p153v_1
 knife|154r|Cutting lead|p154r_2
 chisel|154r|Cutting lead|p154r_2
 marble|154r|Iron scales|p154r_4
 bath|154r|Metal filings|p154r_5
 mold|154v|The casting of silver|p154v_3
 small pinceau|154v|Reinforcing flowers and delicate things|p154v_4
 mold|155r|Molding a rose|p155r_1
 mold|155r|Molding a rose|p155r_1
 threads|155r|Molding a rose|p155r_1
 mold|155r|Molding a rose|p155r_1
 molds|155r|Molding a rose|p155r_1
 mold|155r|Molding a rose|p155r_1
 circle of clay|155r|Molding a rose|p155r_1
 stalk of latten wire|155v|Rose|p155v_1
 small hot point of iron|155v|Rose|p155v_1
 small points|155v|Rose|p155v_1
 nails|155v|Rose|p155v_1
 molds|155v|Rose|p155v_1
 mold|156r|Molding promptly and reducing a hollow form to a relief|p156r_1
 scratch-brush|156r|Very light and hollow work of gold|p156r_2
 Chasing|156r|Chasing|p156r_3
 burin|156r|Chasing|p156r_3
 onglet|156r|Chasing|p156r_3
 ordinary engraving burin|156r|Chasing|p156r_3
 chaple|156r|Chasing|p156r_3
 chisels|156r|Chasing|p156r_3
 hot iron wire point|156v|Molding a fly|p156v_1
 little pinceau|156v|Molding a fly|p156v_1
 hot iron wire point|156v|Molding a fly|p156v_1
 iron point|156v|Molding a fly|p156v_1
 scissors|156v|Molding a fly|p156v_1
 small pincers|156v|Molding a fly|p156v_1
 hot iron point|156v|Molding a fly|p156v_1
 cuttlefish bones|157r|A means for goldsmiths for molding hollow|p157r_1
 cuttlefish bones|157r|A means for goldsmiths for molding hollow|p157r_1
 bones|157r|A means for goldsmiths for molding hollow|p157r_1
 paper|157r|A means for goldsmiths for molding hollow|p157r_1
 bones|157r|A means for goldsmiths for molding hollow|p157r_1
 chaple|157r|A means for goldsmiths for molding hollow|p157r_1
 chaple|157r|Rouge clair|p157r_2
 mold|157r|Arranging plants or flowers for casting|p157r_4
 mold|157r|Arranging plants or flowers for casting|p157r_4
 clay slab|157r|Flies|p157r_5
 points|157r|Flies|p157r_5
 point|157r|Flies|p157r_5
 molds|157v|Ash in the molds|p157v_1
 mold|157v|Ash in the molds|p157v_1
 mold|157v|Ash in the molds|p157v_1
 clay slab|157v|Molding a bird|p157v_2
 mold|157v|Molding a bird|p157v_2
 mold|157v|Molding a bird|p157v_2
 iron thread|157v|Molding a bird|p157v_2
 mold|157v|Molding a bird|p157v_2
 frame|157v|Molding a bird|p157v_2
 cotton cloth|157v|Molding a bird|p157v_2
 sock from the right d foot that has been worn|157v|For making h… wine f…rs|p157v_3
 molds|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 mold|158r|Mercury in the molds for cleaning|p158r_1
 molds|158v|Large molds|p158v_2
 press|158v|Large molds|p158v_2
 Candle|158v|Candle smoke|p158v_3
 molds de noyau|158v|Candle smoke|p158v_3
 mold|158v|Candle smoke|p158v_3
 mold|159r|Wax portraits|p159r_1
 mold|159r|Wax portraits|p159r_1
 Chiseling|159r|Chiseling|p159r_2
 small chisel|159r|Chiseling|p159r_2
 anvil|159r|Fish glue|p159r_3
 fatty vessel|159r|Fish glue|p159r_3
 wire brush made of wires of latten.|159v|Cleaning files|p159v_1
 mold|159v|Carnation|p159v_2
 Molds|159v|Molds|p159v_3
 mold|159v|Molds|p159v_3
 molds|159v|Plaster alone|p159v_4
 mold|159v|Plaster alone|p159v_4
 Press|160r|Press for the large molds|p160r_1
 molds|160r|Press for the large molds|p160r_1
 plates of iron|160r|Press for the large molds|p160r_1
 small iron pillars|160r|Press for the large molds|p160r_1
 pillars|160r|Press for the large molds|p160r_1
 pillars|160r|Press for the large molds|p160r_1
 screw|160r|Press for the large molds|p160r_1
 plates|160r|Press for the large molds|p160r_1
 molds|160r|Press for the large molds|p160r_1
 molds|160r|Press for the large molds|p160r_1
 frame|160r|Press for the large molds|p160r_1
 molds|160r|Press for the large molds|p160r_1
 plates of iron|160r|Press for the large molds|p160r_1
 frame|160r|Press for the large molds|p160r_1
 wedges|160r|Press for the large molds|p160r_1
 large wooden presses made with screws|160r|Press for the large molds|p160r_1
 forge|160r|Press for the large molds|p160r_1
 mold|160r|Press for the large molds|p160r_1
 screw|160r|Press for the large molds|p160r_1
 stirrup|160r|Press for the large molds|p160r_1
 nailed|160r|Press for the large molds|p160r_1
 plate|160r|Press for the large molds|p160r_1
 presses|160r|Press for the large molds|p160r_1
 mold|160r|Sand for flowers|p160r_2
 spatula|160r|Sand for flowers|p160r_2
 stick|160v|Catching crayfish|p160v_3
 string|160v|Catching crayfish|p160v_3
 basket|160v|Catching crayfish|p160v_3
 stick|160v|Catching crayfish|p160v_3
 basket|160v|Catching crayfish|p160v_3
 lighted candle|160v|Catching passerines|p160v_4
 candle|160v|Catching passerines|p160v_4
 oven|160v|Catching birds|p160v_5
 oven|160v|Catching birds|p160v_5
 frames|161r|Preparation of sand for frames|p161r_1
 long table|161r|Preparation of sand for frames|p161r_1
 large billet|161r|Preparation of sand for frames|p161r_1
 sieve|161r|Preparation of sand for frames|p161r_1
 pots|161r|Preparation of sand for frames|p161r_1
 tiler’s oven|161r|Preparation of sand for frames|p161r_1
 bread oven|161r|Preparation of sand for frames|p161r_1
 sieve|161r|Preparation of sand for frames|p161r_1
 dish|161r|Preparation of sand for frames|p161r_1
 semal|161r|Preparation of sand for frames|p161r_1
 vessel|161r|Preparation of sand for frames|p161r_1
 thick stick|161r|Preparation of sand for frames|p161r_1
 bowl|161r|Preparation of sand for frames|p161r_1
 sponge|161r|Preparation of sand for frames|p161r_1
 reverberatory furnace|161r|Preparation of sand for frames|p161r_1
 mold|161r|Preparation of sand for frames|p161r_1
 frame|161r|Preparation of sand for frames|p161r_1
 frame|161r|Preparation of sand for frames|p161r_1
 frame|161r|Preparation of sand for frames|p161r_1
 common vessel|161r|Preparation of sand for frames|p161r_1
 iron case|161v|c_161v_01Crocum ferri|p161v_1
 reverberatory furnace|161v|c_161v_01Crocum ferri|p161v_1
 reddened iron shovel|161v|c_161v_01Crocum ferri|p161v_1
 frame|162r|Rotten wood|p162r_3
 Molds|162v|Molds of things that do not release|p162v_4
 molds|162v|Molds of things that do not release|p162v_4
 feather quill|162v|Molds of things that do not release|p162v_4
 mold|162v|Molds of things that do not release|p162v_4
 clamps|162v|Molds of things that do not release|p162v_4
 mold|162v|Molds of things that do not release|p162v_4
 mold|162v|Molds of things that do not release|p162v_4
 mold|162v|Molds of things that do not release|p162v_4
 small silver bowl|163r|Perfumer|p163r_1
 spoonful|163r|Perfumer|p163r_1
 silver spoon|163r|Perfumer|p163r_1
 gloves|163r|Perfumer|p163r_1
 tip of your finger|163r|Perfumer|p163r_1
 glove|163r|Perfumer|p163r_1
 glove|163r|Perfumer|p163r_1
 mold|163v|Crayfish|p163v_1
 pins|163v|Crayfish|p163v_1
 porphyry|163v|Crocum|p163v_2
 burin|163v|Repairing|p163v_3
 onglet|163v|Repairing|p163v_3
 chaple|163v|Repairing|p163v_3
 small file|163v|Repairing|p163v_3
 small piglet-bristle brushes|163v|Repairing|p163v_3
 point of a chaple or burin|164r|Repairing flashing|p164r_2
 side of the burin|164r|Repairing flashing|p164r_2
 small file|164r|Repairing flashing|p164r_2
 little brushes|164r|Repairing flashing|p164r_2
 cupel|164r|Leady silver|p164r_3
 crucible|164r|Leady silver|p164r_3
 crucible|164r|Blowing|p164r_4
 mold|164r|Blowing|p164r_4
 little bellows|164r|Blowing|p164r_4
 Molds|164v|Molds|p164v_1
 molds|164v|Molds|p164v_1
 press|164v|Molds|p164v_1
 pieces of thick & mouflé felt|164v|Molds|p164v_1
 mold|164v|Molds|p164v_1
 clamps|164v|Molds|p164v_1
 earthen slab|164v|Molds|p164v_1
 points|164v|Molds|p164v_1
 mold|164v|Molds|p164v_1
 slab|164v|Molds|p164v_1
 bellows|164v|Molds|p164v_1
 Molds|164v|Molds|p164v_3
 molds|164v|Molds|p164v_3
 finger|164v|Molds|p164v_3
 mold|164v|Molds|p164v_3
 wet sponge|165r|Stretching a canvas picture|p165r_3
 Molds|165r|Plaster for molding|p165r_4
 molds|165r|Plaster for molding|p165r_4
 molds|165r|Plaster for molding|p165r_4
 puncheons|165r|Repairing snakes and lizards|p165r_6
 small pieces points of iron or steel wire|165r|Repairing snakes and lizards|p165r_6
 iron points|165v|Stance of animals|p165v_1
 earthen slab|165v|Stance of animals|p165v_1
 sponge|165v|Stance of animals|p165v_1
 spinet string|165v|Stance of animals|p165v_1
 Molds|165v|Molds|p165v_3
 Lute|165v|Lute|p165v_4
 common lute|165v|Lute|p165v_4
 mold|165v|Lute|p165v_4
 brush|165v|Lute|p165v_4
 lute|165v|Lute|p165v_4
 molds|165v|Lute|p165v_4
 lute|165v|Lute|p165v_4
 candle|166v|Scented candle from Le Mans|p166v_3
 candle|166v|Scented candle from Le Mans|p166v_3
 filter|166v|For softening gold|p166v_4
 bottle|166v|Improve the color of gold|p166v_5
 tile|166v|Improve the color of gold|p166v_5
 crucible|167r|Petards|p167r_1
 forks|167v||p167r_1
 pegs|167v||p167r_1
 tools|167v||p167r_1
 thick canvas|167v||p167r_1
 thick cloth|167v||p167r_1
 gimlet|167v||p167r_1
 peg|167v||p167r_1
 gimlet|167v||p167r_1
 iron pegs|167v||p167r_1
 iron fork made like pincers|167v||p167r_1
 iron rod q made with three claws at the end|167v||p167r_1
 iron pegs|167v||p167r_1
 gimlet|167v||p167r_1
 peg|168r||p167r_1
 stick|168r||p167r_1
 short hooked peg|168r||p167r_1
 wimble|168r||p167r_1
 little bells|168r||p167r_1
 gimlet|168r||p167r_1
 string|168r||p167r_1
 small peg, hooked like the hinge of a door|168r||p167r_1
 gimlet|168r||p167r_1
 iron peg|168r||p167r_1
 gimlet|168r||p167r_1
 Iron fork made in the form of pincers of the height of a man|168r||p167r_1
 peg|168r||p167r_1
 iron fork|168r||p167r_1
 fork made like pincers|168r||p167r_1
 pincers|168r||p167r_1
 peg|168v||p167r_1
 Knife-like saws|168v||p167r_1
 large iron pegs|168v||p167r_1
 common iron pegs|168v||p167r_1
 large iron pegs|168v||p167r_1
 Axes|168v||p167r_1
 large mallet of wood|168v||p167r_1
 saws|168v||p167r_1
 gimlets|168v||p167r_1
 large augers|168v||p167r_1
 gimletsc_080r_01 of wheelwrights|168v||p167r_1
 Crutches|168v||p167r_1
 small iron pincers|168v||p167r_1
 bolt|168v||p167r_1
 strap hinge|168v||p167r_1
 frame|169r||p169r_1
 threads|169r||p169r_1
 frames|169r||p169r_1
 paper|169v|Molding very thin like bimbalotiers do|p169v_1
 carton|169v|Molding very thin like bimbalotiers do|p169v_1
 stone from Istre|169v|Molding very thin like bimbalotiers do|p169v_1
 paper|169v|Molding very thin like bimbalotiers do|p169v_1
 carton|169v|Molding very thin like bimbalotiers do|p169v_1
 clay slab|169v|Reducing a round figure to a hollow form|p169v_2
 mold|169v|Reducing a round figure to a hollow form|p169v_2
 mold|169v|Reducing a round figure to a hollow form|p169v_2
 clay slab|169v|Reducing a round figure to a hollow form|p169v_2
 relief puncheons|170r|Current medals|p170r_1
 matrices|170r|Current medals|p170r_1
 steeled iron|170r|Current medals|p170r_1
 Clamps|170r|Clamps|p170r_3
 mold|170r|Clamps|p170r_3
 Molds|170r|Molds|p170r_4
 frame molds|170r|Molds|p170r_4
 molds|170r|Cleaning closed molds|p170r_6
 thin wire of latten|170r|Cleaning closed molds|p170r_6
 delicate straw|170r|Cleaning closed molds|p170r_6
 chaple|170r|Cleaning closed molds|p170r_6
 red-hot bricks|170v|For preserving|p170v_3
 pestled|170v|For preserving|p170v_3
