folder,Folio,Entry ID,Comment ID,TC,TCN,TL,Comment,Comment-edit,Category,Commenter,Comment Date,M&K team member copying comments,Date checked,Notes,<comment>c_104v_01</comment>
p125r,p125r,p124v_3,c_125r_01,x,x,,under the paper strip,,,ML,6/27/2017,TT,11/7/2018,,
p125r,p125r,p124v_3,c_125r_02,x,x,,This paragraph is framed (2 horizontal lines and one vertical on the left),,,GC,6/15/2016,TT,11/7/2018,,
p125r,p125r,p125r_1,c_125r_03,,,x,this is not how scimitars were made. They were made from steel and iron bars forge-welded in a pattern that the author-practitioner misunderstands as vestiges of a sand casting process.,,,JT,7/13/2018,TT,11/7/2018,,
p125v,p125v,NONE,,,,,,,,,,TT,11/7/2018,,
p126r,p126r,NONE,,,,,,,,,,TT,11/7/2018,,
p126v,p126v,NONE,,,,,,,,,,TT,11/7/2018,,
p127r,p127r,NONE,,,,,,,,,,TT,11/7/2018,,
p127v,p127v,p127v_1,c_127v_01,x,x,,this word is entirely hidden under the paper strip - is it 'fondeurs'?,,,SK,7/27/2017,TT,11/7/2018,,
p127v,p127v,p127v_1,c_127v_02,x,,,Sic for: chaults,,,GC,6/13/2016,TT,11/7/2018,,
p127v,p127v,p127v_1,c_127v_03,x,x,x,Horizontal line,,,GC,6/15/2016,TT,11/7/2018,,
p127v,p127v,p127v_1,c_127v_04,,x,,wavy line below,,,SK,6/27/2017,TT,11/7/2018,,
p128r,p128r,NONE,,,,,,,,,,TT,11/7/2018,,
p128v,p128v,NONE,,,,,,,,,,TT,11/7/2018,,
p129r,p129r,p129r_3,c_129r_01,,,X,probably penis,,,PHS,9/25/2018,THU,9/25/2018,,
p129v,p129v,p129v_1,c_129v_01,X,,,"change of ink from this word on, until the end of the note",,,GC,6/16/2016,PHS,11/7/2017,,
p129v,p129v,p129v_3,c_129v_02,x,x,,This note is framed,,,GC,6/16/2016,PHS,11/7/2017,,
p130r,p130r,p130r_1,c_130r_02,,X,,"insert marginal continuation here
",,,MHS,6/30/2017,PHS,11/7/2017,,
p130r,p130r,p130r_1,c_130r_01,X,,,Erroneous spelling influenced by plastre in next line.,,,MHS,6/30/2017,PHS,11/7/2017,,
p130v,p130v,None,,,,,,,,,,PHS,11/7/2017,,
p131r,p131r,None,,,,,,,,,,PHS,11/7/2017,,
p131v,p131v,None,,,,,,,,,,PHS,11/7/2017,,
p132r,p132r,None,,,,,,,,,,PHS,11/7/2017,,
p132v,p132v,NONE,,,,,,,,,,TT,11/7/2018,,
p133r,p133r,p133r_3,c_133r_01,x,x,x,"This illegible word is likely ""lardille"" as in ""clay slab.""",,,THU,2/25/2019,THU,2/25/2019,,
p133v,p133v,NONE,,,,,,,,,,TT,11/7/2018,,
p134r,p134r,NONE,,,,,,,,,,TT,11/7/2018,,
p134v,p134v,NONE,,,,,,,,,,TT,11/7/2018,,
p135r,p135r,p135r_1,c_135r_01,x,x,x,"Couleur here refers not to ""color"", but to a flux or liquefying agent which makes molten metals flow more easily. From the verb couler (to flow).",,,TT,2/22/2019,TT,11/7/2018,Also used in: 135v_1 (cont on fol. 136r),
p135v,p135v,p135v_1,c_135r_01,x,x,x,"Couleur here refers not to ""color"", but to a flux or liquefying agent which makes molten metals flow more easily. From the verb couler (to flow).",,,TT,2/22/2019,TT,11/7/2018,,
p136r,p136r,p135v_1,c_136r_01,x,,,word obliterated by ink stain,,,MHS,7/1/2017,TT,11/7/2018,,
p136v,p136v,NONE,,,,,,,,,,TT,11/7/2018,,
p137r,p137r,p137r_1,c_137r_01,x,x,,horizontal line separating the two notes,,,CG,6/17/2016,TT,11/7/2018,,
p137r,p137r,p137r_1,c_137r_02,,x,,word uncertain,,,MHS,7/1/2017,TT,11/7/2018,,
p137v,p137v,NONE,,,,,,,,,,TT,11/7/2018,,
p138r,p138r,NONE,,,,,,,,,,TT,11/7/2018,,
p138v,p138v,NONE,,,,,,,,,,TT,11/7/2018,,
p139r,p139r,p139r_1,c_139r_01,x,,,"Vertical stroke after plomb, meaning unclear, accidental?",,,MHS,7/2/2017,TT,11/7/2018,,
p139r,p139r,p139r_1,c_139r_02,x,,,"Vertical stroke across s, meaning unclear, accidental? (NOT a deletion)",,,MHS,7/2/2017,TT,11/7/2018,,
p139v,p139v,p139v_1,c_139v_01,x,,,word uncertain,,,MHS,7/2/2017,TT,11/7/2018,,
p140r,p140r,NONE,,,,,,,,,,TT,11/7/2018,,
p140v,p140v,NONE,,,,,,,,,,TT,11/7/2018,,
p141r,p141r,p141r_1,c_141r_01,,,x,At the end of this note there are several words hidden underneath the paper strip.,,,HW,6/5/2015,TT,11/7/2018,,
p141v,p141v,p141v_1,c_141v_01,,x,,"word uncertain, check original",,,MHS,6/30/2017,TT,11/14/2018,,
p141v,p141v,p141v_1,c_141v_02,,x,,paper strip over the whole line,,,MHS,7/17/2018,TT,11/14/2018,,
p142r,p142r,,unanchored,,x,,"Assigned to THC:

This second marginal part is deffo part of the one above so how to mark up? It carries on, but in a different margin.
Also should Margot and Celine get this first - same applies:)",,,HW,7/12/2018,TT,11/14/2018,,
p142r,p142r,p141r_1,c_142r_01,,x,,Check original ms,,,MHS,6/30/2017,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_01,x,x,,The rest of the line is underlined,,,ML,6/29/2017,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_02,x,,,This note is in a different ink and squeezed in between the text and other notes.,,,CD,6/20/2016,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_03,x,,,"Marc Smith : Sic, read secs (rather than seches)",,,MHS,6/29/2017,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_04,x,,,ink change,,,CD,6/20/2016,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_05,,,x,in the sense of pasteboard thick paper?,,,PHS,6/21/2016,TT,11/14/2018,,
p142v,p142v,p142v_1,c_142v_06,,,x,check annotation,,,PHS,6/21/2016,TT,11/14/2018,,
p143r,p143r,p143r_1,c_143r_01,x,x,,Colin Debuiche : ink change ?,,,ML,6/29/2017,TT,11/14/2018,,
p143r,p143r,p143r_1,c_143r_02,x,,,frog on mold with vents,,,CD,6/20/2016,TT,11/14/2018,,
p143v,p143v,NONE,,,,,,,,,,TT,11/14/2018,,
p144r,p144r,p144r_1,c_144r_01,x,x,,are grand/petit passevelour two different kinds of plants ?,,,ML,6/29/2017,TT,11/14/2018,,
p144r,p144r,p144r_1,c_144r_02,x,,,turtle on the mold,,,CD,6/20/2016,TT,11/14/2018,,
p144r,p144r,p144r_1,c_144r_03,x,,,turtle with needles,,,CD,6/20/2016,TT,11/14/2018,,
p144v,p144v,p144v_1,c_144v_01,x,,,ink change. Italic script.,,,CD,6/20/2016,TT,11/14/2018,,
p144v,p144v,p144v_1,c_144v_02,x,,,"The subject is resumed on 146v under the heading ""Mouler tortues"" (Molding turtles)",,,THU,9/17/2018,TT,11/14/2018,,
p145r,p145r,145r_1,c_145r_01,x,,,ink change. Above additions also in different ink.,,,CD,6/20/2016,TT,11/14/2018,,
p145r,p145r,145r_1,c_145r_02,,x,,under the paper strip,,,SK,6/29/2017,TT,11/14/2018,,
p145v,p145v,p145v_2,c_145v_01,x,x,x,"figure that is a mark that is not inside of an <ab> will not render without one. Adding <ab>s around the figure here is simply to ensure rendering, but this may not be the ideal solution",,,General Editor,9/20/2018,TT,11/14/2018,,
p146r,p146r,NONE,,,,,,,,,,TT,11/14/2018,,
p146v,p146v,p146v_1,c_146v_01,x,,,interlineal addition above,,,FP,6/15/2016,TT,11/14/2018,,
p146v,p146v,p146v_1,c_146v_02,,,,"This is a continuation of ""Turtles"" on fol. 144r–144v",,,SD,7/13/2018,TT,11/14/2018,,
p147r,p147r,p146v_1,c_ 147r_01,,,,"Exceptionally, gect was translated as vent and not gate.",,,PHS,7/13/2018,TT,11/14/2018,,
p147r,p147r,p146v_1,c_147r_02,,,,"The subject is resumed on 148v under the heading ""Mouler tortues"" (Molding turtles)",,,,,,,,
p147v,p147v,p147v_01,c_147v_01,x,x,x,"an unknown superscript abbreviation follows, signaled with an illegible tag",,,SD,9/18/2018,TT,11/14/2018,,
p148r,p148r,p147v_4,c_148r_01,x,,x,This appears to be an unfinished sentence.,,,FP,6/15/2016,TT,11/14/2018,,
p148r,p148r,p147v_4,c_148r_02,x,,,"The last words seem to be an addition, are in much smaller script but still part of the title.",,,FP,6/29/2017,TT,11/14/2018,,
p148r,p148r,p147v_4,c_148r_03,x,,,change in ink,,,FP,6/15/2016,TT,11/14/2018,,
p148v,p148v,p148v_1,c_148v_02,,x,,resuivre (see Vocabulary),,,MHS,6/29/2017,TT,11/14/2018,,
p148v,p148v,p148v_1,c_148v_03,,,,"This is a continuation of ""Mouler tortues"" (Molding turtles) on fol. 146v–147r",,,,,,,,
p149r,p149r,p149r_1,c_149r_01,x,,,stain on the last letter of 'fer',,,FP,6/19/2016,TT,11/14/2018,,
p149r,p149r,p149r_4,c_149r_02,x,,,Last two letters under the paper,,,ML,6/29/2017,TT,11/14/2018,,
p149r,p149r,p149r_4,c_149r_03,x,,,doublon: la la,,,FP,6/15/2016,TT,11/14/2018,,
p149r,p149r,p149r_4,c_149r_04,,x,,under the paper strip,,,SK,6/29/2017,TT,11/14/2018,,
p149v,p149v,p149v_3,c_149v_01,x,,,same ink as the addition.,,,FP,6/19/2016,TT,11/14/2018,,
p150r,p150r,p150r_1,c_150r_01,x,,,ink stain left of the title,,,FP,6/19/2016,TT,11/14/2018,,
p150v,p150v,p150v_1,c_150v_01,x,,,X cross before note (or next to neighbouring paragraph) (Marc),,,MHS,6/19/2016,,,,
p150v,p150v,p150v_1,c_150v_02,x,,x,"this note continues on the next page (151r), at the letter A.",,,FP,6/19/2016,,,,
p150v,p150v,p150v_1,c_150v_03,,,x,"This means the first mold made of the turtle (146v), and therefore the one closest to its natural image",,,SD,6/20/2016,,,,
p151r,p151r,p150v_1,c_151r_01,x,,x,this note continues on from the previous folio (p150v),,,FP,6/19/2016,TT,11/14/2018,,
p151v,p151v,p150v_1,c_150v_01,,x,,presumably the same as gouges,,,MS,7/3/2017,SJP,11/14/2018,,
p151v,p151v,p150v_1,c_150v_02,x,,,"r followed by vertical stroke, meaning unclear (not part of a letter)",,,MHS,7/3/2017,TT,11/14/2018,,
p151v,p151v,p150v_1,c_150v_03,x,,,Big ink stain between first and second receipe,,,FP,6/16/2016,SJP,11/14/2018,,
p152r,p152r,p152r_1,c_152r_01,,,x,"Denis de Syracuse, a Greek tyrant who burned off his beard rather than trust a barber to trim it. He was afraid that the barber would cut his throat.",,,SD,9/17/2018,SJP,11/14/2018,,
p152r,p152r,p152r_1,c_152r_02,x,,,Word smudged,,,MS,7/3/2017,SJP,11/14/2018,,
p152v,p152v,p152v_1,c_152v_01,x,,,Sic for: coissinet (coussinet),,,FP,6/19/2016,SJP,11/14/2018,,
p152v,p152v,p152v_1,c_152v_02,,,x,"Literally ""a small beak,"" a tool used in metalworking, here as an attachment, probably a vise, for a goldsmith's table ""where one files.""",,,CAG PHS,4/8/2019,,,,
p153r,p153r,p153r_1,c_153r_01,x,,,ink on this note different than the rest of the page,,,FP,6/19/2016,SJP,11/14/2018,,
p153r,p153r,p153r_2,c_153r_02,x,,,"Word unclear, accidentally blotted but not reinstated",,,MS,7/3/2017,SJP,11/14/2018,,
p153v,p153v,none,,,,,,,,,,SJP,11/14/2018,,
p154r,p154r,p154r_3,c_154r_01,x,,,All the notes on the left are in a much darker ink than the body of the text,,,FP,6/19/2016,SJP,11/14/2018,,
p154r,p154r,p154r_4,c_154r_02,x,,,ink stain on '& letton',,,FP,6/19/2016,SJP,11/14/2018,,
p154v,p154v,p154v_3,c_154v_01,x,,,d'argent' is in a different ink.,,,FP,6/19/2016,SJP,11/14/2018,,
p154v,p154v,p154v_3,c_154v_02,x,,,"the rest of the ab is also in a different ink, as if the addition to the title and the paragraph came at the same time.",,,FP,6/19/2016,SJP,11/14/2018,,
p154v,p154v,p154v_4,c_154v_03,x,,,The following margin relates to here,,,ML,6/29/2017,SJP,11/14/2018,,
p155r,p155r,p155r_1,c_155r_01,x,,,Bottom of the page: might also be the continuation of b1 ,,,MHS,6/19/2016,SJP,11/14/2018,,
p155v,p155v,none,,,,,,,,,,SJP,11/14/2018,,
p156r,p156r,none,,,,,,,,,,SJP,11/14/2018,,
p156v,p156v,p156v_1,c_156v_01,x,x,,This block is framed,,,ML,6/29/2017,SJP,11/14/2018,,
p156v,p156v,p156v_1,c_156v_02,,x,,"Sic, possibly for ""est""",,,MS,6/29/2017,SJP,11/14/2018,,
p157r,p157r,p157r_3,c_157r_01,x,x,,Underlined,,,SK,6/29/2017,SJP,11/14/2018,,
p157r,p157r,p157r_4,c_157r_02,x,,,"Ink stains over ""le gecter"" and ""fondeurs""",,,FP,6/19/2016,SJP,11/14/2018,,
p157v,p157v,p157v_3,c_157v_01,x,,,"Uncertain. Could also be m<exp>aistr</exp>e, which doesn't make more sense.",,,MS,3/13/2018,SJP,11/14/2018,,
p157v,p157v,p157v_3,c_157v_02,,x,x,Entry written in different hand ?,,,ML,7/14/2018,SJP,11/14/2018,,
p158r,p158r,p158r_1,C_158r_01,x,x,,this page starts with an extremely large blank space,,,SK,6/30/2017,SJP,11/14/2018,,
p158r,p158r,p158r_1,C_158r_02,x,,,Note in darker ink,,,FP,6/19/2016,SJP,11/14/2018,,
p158v,p158v,p158v_1,c_158v_01,x,,,handshift - different ink and smaller spacing between letters and sentences,,,SD,6/17/2016,SJP,11/7/2018,,
p159r,p159r,none,,,,,,,,,,SJP,11/7/2018,,
p159v,p159v,none,,,,,,,,,,SJP,11/7/2018,,
p160r,p160r,none,,,,,,,,,,SJP,11/7/2018,,
p160v,p160v,p160v_3,c_160v_01,x,,,Apparently er ending with incomplete (interrupted) r,,,FP,6/19/2016,SJP,11/14/2018,,
p160v,p160v,p160v_3,c_160v_02,x,,,sic,,,FP,6/19/2016,SJP,11/14/2018,,
p160v,p160v,p160v_3,c_160v_03,x,,,"No insertion mark, but should be attached to the insertion mark (#) in the text",,,FP,6/19/2016,SJP,11/14/2018,,
p161r,p161r,p161r_1,c_161r_01,,,x,Latin: brick mortar,,,SD,9/19/2018,SJP,11/14/2018,,
p161r,p161r,p161r_1,c_161r_02,,x,,"alumen jamenum in the nominative
goo.gl/S4TCPd
goo.gl/odrj9h",,,SK,6/30/2017,SJP,11/14/2018,,
p161r,p161r,p161r_1,c_161r_03,x,x,,change of ink here,,,SK,6/30/2017,SJP,11/14/2018,,
p161r,p161r,p161r_1,c_161r_04,x,,,"Supralinear reference to the marginal note, deleted",,,FP,6/19/2016,SJP,11/14/2018,,
p161r,p161r,p161r_1,c_161r_05,x,,,this note is a different hand. Similar to a couple of other very cursive passages in the MS (like f.2v).,,,FP,6/19/2016,SJP,11/14/2018,,
p161v,p161v,p161v_1,c_161v_01,x,,x,the upper half of the page is blank,,,ML,6/30/2017,SJP,11/7/2018,,
"""Homer imitated the poem of Orpheus, for, as Orpheus had begun, 'Iram cane, dea, Cereris frugiferentis,' so Homer repeated, 'Iram cane, dea, Pelidae Achillis.' In Justin Martyr, towards the beginning."" — Cf. Diui Iustini philosophi ac martyris Opera non ita pridem Graece edita, nuper uero Latine reddita, interprete Sigismundo Gelenio, Basel 1555, p. 20 (= Ad Graecos Cohortatio, 17).",p162r,p162r_1,c_162r_01,,,x,"Herodoti Halicarnassei Historiae lib. IX, & de vita Homeri libellus ; illi ex interpretatione Laur. Vallae adscripta, hic ex interpret. Conradi Heresbachii, vtraque ab Henr. Stephano recognita…, H. Estienne, 1566, p. 1",,,MHS,6/23/2014,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_02,,,x,Ibid.,,,MHS,6/23/2014,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_03,,,x,“six gold bowls weighing 30 talents”,,,THU,7/10/2018,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_04,,,x,"Ibid., p. 3.",,,MHS,6/24/2014,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_05,,,x,"“bowl of welded iron at Delphi, a notable sight among all the offerings that are at Delphi, the work of Glaucus the Chian, who alone among all discovered iron welding.”",,,SJP,7/10/2018,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_06,,,x,Welded iron,,,MHS,7/10/2018,SJP,11/7/2018,,
p162r,p162r,p162r_1,c_162r_07,x,x,,underlined,,,ML,6/30/2017,SJP,11/7/2018,,
p162v,p162v,p162v_4,c_162v_01,,x,,"Somewhat incoherent syntax. ""Pendant qu'il est chault"" would be better placed after ""moule"".",,,MHS,6/27/2017,SJP,11/7/2018,,
p163r,p163r,p163r_1,c_163r_01,x,,,& should have been deleted with the following words (Marc),,,MHS,6/28/2017,SJP,11/7/2018,,
p163r,p163r,p163r_1,c_163r_02,x,,,sic (huile de lin?) (Marc),,,MHS,6/28/2017,SJP,11/7/2018,,
p163v,p163v,none,,,,,,,,,,SJP,11/7/2018,,
p164r,p164r,p164r_3,c_164r_01,x,,,uncertain (o or e),,,MHS,6/28/2017,SJP,11/7/2018,,
p164r,p164r,p164r_4,c_164r_02,x,,,presumably p should be t,,,MHS,6/28/2017,SJP,11/7/2018,,
p164v,p164v,p164v_1,c_164v_01,X,,,"ink change from ""aulx"" until ""de force""",,,FP,6/20/2016,THU,9/18/2018,,
p164v,p164v,p164v_3,c_164v_02,,x,,"""="" attiedir (rather than separating ""à tiedir"")",,,MHS,6/28/2017,RU,9/18/2018,,
p165r,p165r,none,,,,,,,,,,,,,
p165v,p165v,p165v_7,c_165v_01,,,X,See p156v where the last note gives a description of it.,,,HW,8/12/2014,Charlotte Nahley,8/28/2018,,
p165v,p165v,p165v_1,c_165v_02,X,,,"From here to end of ab, Written in darker ink and squeezed in underneath and into the right margin.",,Handshift,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p165v,p165v,p165v_2,c_165v_03,X,,,"From here to end of ab, Addition, compressed, darker ink.",,Handshift,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p166r,p166r,p166r_1,c_166r_01,x,,,"From here and for the rest of the page, the text is from a different hand.",,Handshift,FP,6/20/2016,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_02,,,x,"Here the author seems to have mistaken ""deae"" for a nom. pl. instead of a gen. sing. (see the Latin quote on page 1r). Possible evidence of his scarce command of Latin. See also 162r: his quotes from Herodotus are all from pages 1 to 5. At least his Latin spellings are always correct.",,,MHS,6/24/2014,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_03,,,x,"Numenius. See Macrobius, In somn., 1.2.19. Mentioned by various 16th-c. authors, e.g. Juan Vives, Commentary on Augustine, Civ. Dei, VII; V. Cartari, Les images des dieux des anciens, Lyon, 1581, p. 276. But knowledge that Numenius was a Pythagorean (which is correct) comes from elsewhere.",,,MHS,3/13/2018,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_04,,,x,Quote needs identification in Flavius J.,,,MHS,6/25/2014,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_05,,,x,"I would prefer a cap here, since I am convinced the word is used as a title, like the Tablet of Cebes. Or even put both titles in italics.",,,MHS,7/18/2018,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_06,,,x,"""There is not one word that was never said or done before"". Terence, Eunuchus, Prologue. The author adds ""aut factum"", since his is a book of facts, not words.",,,MHS,6/24/2014,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_07,,,x,Identify quote in A.G.,,,MHS,7/18/2018,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_08,,,x,"""Apollo learnt medication from Chiron, yet he is considered the god of medicine."" Source? Maybe just common knowledge of mythology, in the author's own Latin. NB the reference is wrong: it should read Aesculapius, not Apollo (Apollo put Chiron in charge of Aesculapius' medical education).",,,MHS,6/21/2014,THU,8/28/2018,,
p166r,p166r,p166r_1,c_166r_09,,,x,"Homer imitated the poem of Orpheus, for, as Orpheus had begun, ""Iram cane, dea, Cereris frugiferentis"", so Homer repeated, ""Iram cane, dea, Pelidae Achillis"". In Justin Martyr, towards the beginning. — Cf. Diui Iustini philosophi ac martyris Opera non ita pridem Graece edita, nuper uero Latine reddita, interprete Sigismundo Gelenio, Basel 1555, p. 20 (= Ad Graecos Cohortatio, 17).",,,MHS,8/2/2014,THU,8/28/2018,,
p166v,p166v,p166v_1,c_166v_01,X,,,"On the edns of JM, cf. André Wartelle, Bibliographie historique et critique de saint Justin, philosophe et martyr… CHECK Paris, R. Estienne 1551 for closer Latin text?",,,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p166v,p166v,p166v_1,c_166v_02,X,,,Deleted by author to start again in his italic script.,,,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p166v,p166v,p166v_2,c_166v_03,X,,,uncertain,,,MHS,6/28/2017,Charlotte Nahley,8/28/2018,,
p166v,p166v,p166v_1,c_166v_04,,,X,"Ps. 151:1 ""I was small""",,,THU,7/11/2018,Charlotte Nahley,8/28/2018,,
p166v,p166v,p166v_1,c_166v_05,,,X,"Ps. 151:2 ""My hands made an organ and my fingers fashioned a psalterion.""",,,THU,7/11/2018,Charlotte Nahley,8/28/2018,,
p167r,p167r,p167r_1,c_167r_01,X,,,A description of each tool depicted is given on 168r and 168v.,,,FP,6/19/2016,Charlotte Nahley,8/28/2018,"This comment is anchored to an ""@;"" seems to be earlier convention for indicating editorial comments, NOT a handshift",
p167v,p167v,p167r_1,c_167v_01,,,X,Fine powder used for priming a piece of artiller.,,,TT,7/14/2018,Charlotte Nahley,8/28/2018,,
p168r,p168r,p167r_1,c_168r_01,,,X,a boring tool similar to a gimlet,,,TT,7/14/2018,Charlotte Nahley,8/28/2018,,
p168v,p168v,p167r_1,c_168v_01,,,X,i.e. a flange to hang it up,,,TT,7/13/2018,Charlotte Nahley,8/28/2018,,
p169r,p169r,none,,,,,,,,,,Charlotte Nahley,8/28/2018,,
p169v,p169v,p169v_2,,,,x,The first ampersand has been replaced with the word both for the sake of comprehension,,,HW,9/18/2019,,,,
p170r,p170r,p170r_6,unanchored,x,,,"Problem assigned to and commented on by THC
I may be overlooking something, , but It looks like this is correct. There is a hashmark at the end of the block which has been encoded as a figure.",,,THC,4/27/2018,THU,8/28/2018,,
p170r,p170r,p170r_6,c_170r_01,x,,,Continuation of previous ab. Vertical text in the left margin.,,,MHS,6/22/2017,THU,8/28/2018,,
p170v,p170v,p170v_1,c_170v_01,X,,,Interlinear correction,,,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_2,c_170v_02,X,,,there is a division line above this title,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_2,unachored,X,,,handshift,,Handshift,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_04,X,,,"These five above titles are in the italic script. Might have preceded the text above, and should be related to the single italic title on p001r
https://docs.google.com/document/d/15o0GG1gsnhmxCWFgFMFdjClXSHufPFl7ZFOHhOnRurU/edit (Marc)",,,FP,6/19/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_05,X,,,another line below this but hidden by the remarginalization,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_06,X,,,These three above titles are in the left-hand margin but bear no obvious relation to the text next to them concerning remedies for the plague.(Marc),,,MHS,6/19/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_1,c_170v_07,,X,,this whole entry is crossed out,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_1,c_170v_08,,X,,this page is upside down,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_2,c_170v_09,,X,,ink splotches from previous page,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,unachored,,X,,handshift,,Handshift,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_11,,X,,italics,,,ELP,6/20/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_1,c_170v_12,,,X,This whole page is bound in upside down. The first text block is struck through with diagonal lines (it is in a different hand and seems to be part of a legal document). The author thus seems to have re-used this sheet.,,,PHS,6/24/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_1,c_170v_13,,,X,"Ouvrier or d'Ouvrier, a prominent family of Toulouse (or two?) from the late 14th to the 18th c. Several members served as capitouls (on the city council), others (same family?) as magistrates in the Parlement of Toulouse. I couldn't find any who had died in 1578 but In 1572, Benoît Ouvrier, a merchant and burgher of Toulouse, made his wil: https://archive.org/stream/histoiredesinsti04dume#page/488/mode/2up (p. 488)

Dictionnaire universel de la noblesse de France. Vol.4 (capitouls): http://gallica.bnf.fr/ark:/12148/bpt6k368576/f51.image.r=d%27OUVRIER.hl

Nobiliaire Toulousain, v. 2, p. 220-222: https://archive.org/stream/nobiliairetoulo00brgoog#page/n732/mode/2up",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_1,c_170v_14,,,X,"Haute-Garonne, arrondissement de Saint-Gaudens, canton d'Isle-en-Dodon (approx. 60 km SW of Toulouse)",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_2,c_170v_15,,,X,"""scabieuse"" seems to refer to several kinds of plants, not all of which belong to the genus Scabiosa in modern botany.",,,CC,7/4/2018,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_16,,,X,Originally in Latin from beginning of recipe to here.,,,TT,7/3/2018,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_17,,,X,"""aer infaict"" = this connotes a tiny amount of morbid substance spreading throughout the air, on the analogy of dye tinging clear water. Comment from Michael Stolberg.",,,PHS,7/4/2018,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_18,,,X,note meaning of infection; see above,,,PHS,11/12/2016,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_19,,,X,"We've assumed that ""grains"" translates ""baccae juniperi"" from the Latin above.",,,Adham Azab,6/12/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_20,,,X,"George Buchanan, 
Rerum Scoticarum historia, auctore Georgio Buchanano Scoto, Edinburgh, Alexander Arbuthnet, 1582. (USTC)",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_21,,,X,"Rembert Dodoens, Trium priorum de stirpium historia commentariorum imagines ad vivum… Antwerp, 1553 (USTC)",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_22,,,X,"Philibert De L’Orme, Les Nouvelles inventions pour bien bastir et a petits frais, Paris : F.Morel, 1561",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_23,,,X,"This seems to mix up two books (seen bound together?): Antonio Telesio, Libellus de coloribus…, Venice, Bernardino Vitali, 1528, etc.; Aristotelis seu Theophrasti De coloribus libellus, a Simone Portio Neapolitano Latinitate donatus…, Paris, Michel de Vascosan, 1549.
Telesius is often associated (bound, printed) with works of Lazare de Baïf. See: http://crm.revues.org/12315
",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
p170v,p170v,p170v_3,c_170v_24,,,X,"Marbodus or Marbodius. 11th/12th-c. Liber de lapidibus, printed Vienna 1511, etc., often reprinted throughout the 16th c. (USTC)",,,MHS,6/22/2014,Charlotte Nahley,8/28/2018,,
